id,tweet_url,created_at,full_text,Labels,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1375366440010743809,twitter.com/Rajkuma55267645/status/1375366440010743809,Fri Mar 26 08:38:07 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Rajkuma55267645,3,29,284,0,,,en
1375366367327752195,twitter.com/Sandeeptxt/status/1375366367327752195,Fri Mar 26 08:37:49 +0000 2021,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",0,Sandeeptxt,3,21,175,0,,,en
1375366337938124802,twitter.com/Amitsood326/status/1375366337938124802,Fri Mar 26 08:37:42 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Amitsood326,135,132,6861,0,,,en
1375366300822765571,twitter.com/ShreyasSweety/status/1375366300822765571,Fri Mar 26 08:37:33 +0000 2021,"@AamAadmiParty @msisodia @ArvindKejriwal,@AtishiAAP --Please do something to bypass section 33 &amp; section 44 of #GNCTDBill  🙏",0,ShreyasSweety,11,38,0,0,,,en
1375366226126368769,twitter.com/ankitt14/status/1375366226126368769,Fri Mar 26 08:37:16 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,ankitt14,492,2623,284,0,,,en
1375365827311116288,twitter.com/NileshKatale/status/1375365827311116288,Fri Mar 26 08:35:40 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,NileshKatale,5,15,4882,0,,,en
1375365672641851397,twitter.com/Shaurya25886651/status/1375365672641851397,Fri Mar 26 08:35:04 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Shaurya25886651,0,3,6861,0,,,en
1375365499035377666,twitter.com/nitesh___007/status/1375365499035377666,Fri Mar 26 08:34:22 +0000 2021,"@derekobrienmp Yeah.... Day before yesterday during #GNCTDBILL discussion your body language and words used for Amit Shah and PM Modi say lots of thing that who going to win Bengal battle. You are just a step behind to tear  your own clothes.😂😂

दिल बहलाने के लियें ग़ालिब ख्याल अच्छा हैं😹",0,nitesh___007,286,188,0,0,,,en
1375365360413601795,twitter.com/veenu_sehgal/status/1375365360413601795,Fri Mar 26 08:33:49 +0000 2021,"RT @Rz1505: AAP blames every thing for Congress.
GNCTD Bill was passed  by BJP, but still AAPians blame Congress.
Remeber congress opposed…",0,veenu_sehgal,352,0,98,0,,,en
1375365106511486976,twitter.com/abhipsha1q/status/1375365106511486976,Fri Mar 26 08:32:49 +0000 2021,"RT @Rita_2110: @ArvindKejriwal YOUR ""good work""? 
Yeah..to create &amp; nurture anarchists &amp; #andolanjeevi with free electricity/water/internet…",0,abhipsha1q,149,361,10,0,,,en
1375364718316032002,twitter.com/sursmi/status/1375364718316032002,Fri Mar 26 08:31:16 +0000 2021,"RT @SalmanSoz: To those in Delhi who are upset with the #GNCTDBill, be happy they haven’t arrested your leaders. In Kashmir, it is either “…",0,sursmi,3435,945,13,0,,,en
1375364691287941120,twitter.com/Lydia__Joan/status/1375364691287941120,Fri Mar 26 08:31:10 +0000 2021,"RT @Nher_who: Few Days ago Swedish Institute reports called India an Electoral Autocracy

Today Modi Govt passed #GNCTDBill and snatched po…",0,Lydia__Joan,11,33,846,0,,,en
1375364575336402944,twitter.com/Yogesh48245062/status/1375364575336402944,Fri Mar 26 08:30:42 +0000 2021,"RT @rubenmasc: Been inundated with calls and messages of support from friends, supporters and most importantly from people, who were otherw…",1,Yogesh48245062,29,37,41,0,,,en
1375364399012044803,twitter.com/Outlookindia/status/1375364399012044803,Fri Mar 26 08:30:00 +0000 2021,"FROM THE EDITOR | Once the #GNCTDBill becomes a law, what it means is that the people’s choice ceases to matter in Delhi.
By @Rubenbanerjee

#ArvindKejriwal #AamAadmiParty
https://t.co/1u3lXcEkHD",0,Outlookindia,229522,64,0,1,,,en
1375364292753514501,twitter.com/tanmayj41128048/status/1375364292753514501,Fri Mar 26 08:29:35 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,tanmayj41128048,1177,110,284,0,,,en
1375363469394931717,twitter.com/sabchorhaiji/status/1375363469394931717,Fri Mar 26 08:26:18 +0000 2021,RT @FunMauji: .@ArvindKejriwal with the india's most powerful chief ministers. 🤣  #GNCTDBill https://t.co/qvLKH3UjGW,0,sabchorhaiji,19,15,49,0,,,en
1375363140716662785,twitter.com/_yadav_aakash/status/1375363140716662785,Fri Mar 26 08:25:00 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,_yadav_aakash,2,25,4882,0,,,en
1375363064632066049,twitter.com/mohinder_bhatti/status/1375363064632066049,Fri Mar 26 08:24:42 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,mohinder_bhatti,3,18,4882,0,,,en
1375362842560360449,twitter.com/Ranjeet28829029/status/1375362842560360449,Fri Mar 26 08:23:49 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Ranjeet28829029,173,336,4882,0,,,en
1375362765083172869,twitter.com/LiarPolticians/status/1375362765083172869,Fri Mar 26 08:23:30 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,LiarPolticians,67,27,4882,0,,,en
1375361926839029762,twitter.com/Imransmith/status/1375361926839029762,Fri Mar 26 08:20:11 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Imransmith,104,9,4882,0,,,en
1375361405809881088,twitter.com/myahya54/status/1375361405809881088,Fri Mar 26 08:18:06 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,myahya54,6,84,6861,0,,,en
1375361334121017347,twitter.com/Tarik98375055/status/1375361334121017347,Fri Mar 26 08:17:49 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Tarik98375055,24,160,4882,0,,,en
1375361254718586880,twitter.com/surjitsangar/status/1375361254718586880,Fri Mar 26 08:17:30 +0000 2021,"RT @aartic02: I am a Proud Kejriwal Supporter ✌️ 
*AAP couldn't be Bought with Money 
*Didn't back off with Fake Fabricated Cases 
*Didn't…",0,surjitsangar,324,156,152,0,,,en
1375360828849852420,twitter.com/Asadujjaman5462/status/1375360828849852420,Fri Mar 26 08:15:49 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Asadujjaman5462,0,51,4882,0,,,en
1375360708909522945,twitter.com/BajajKanika15/status/1375360708909522945,Fri Mar 26 08:15:20 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,BajajKanika15,15,256,6861,0,,,en
1375360441744945152,twitter.com/ankit5145/status/1375360441744945152,Fri Mar 26 08:14:16 +0000 2021,"RT @iamasjadraza7: As Parliament passed #GNCTDBill ;
Only two options left for Kejriwal;

1. Fighting BJP-RSS like his Pre 2014 Andolan day…",0,ankit5145,5229,5198,30,0,,,en
1375360386120044552,twitter.com/ShahidMugani/status/1375360386120044552,Fri Mar 26 08:14:03 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,ShahidMugani,46,303,1414,0,,,en
1375360354650259456,twitter.com/ShrutiSGupta/status/1375360354650259456,Fri Mar 26 08:13:56 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,ShrutiSGupta,55,187,6861,0,,,en
1375360349147328514,twitter.com/ankit5145/status/1375360349147328514,Fri Mar 26 08:13:54 +0000 2021,"RT @iamasjadraza7: Now Rajya Sahba also cleared the #GNCTDBill which gives more power to governor than delhi CM.

Why AAP isn't yet hitting…",0,ankit5145,5229,5198,24,0,,,en
1375360296491999232,twitter.com/SirD0GA/status/1375360296491999232,Fri Mar 26 08:13:42 +0000 2021,RT @FunMauji: .@ArvindKejriwal with the india's most powerful chief ministers. 🤣  #GNCTDBill https://t.co/qvLKH3UjGW,0,SirD0GA,4902,487,49,0,,,en
1375360204905140228,twitter.com/jesseimatt/status/1375360204905140228,Fri Mar 26 08:13:20 +0000 2021,"The #GNCTDBill is the way towards an autocratic rule. Voters elect the Chief Minister, not LG. Where is the value for election and the casted votes.

Have guts to fight the election. #Delhi",0,jesseimatt,36,247,0,0,,,en
1375360113695936512,twitter.com/nebukoompadil/status/1375360113695936512,Fri Mar 26 08:12:58 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,nebukoompadil,99,174,4882,0,,,en
1375360086802014213,twitter.com/newagesong/status/1375360086802014213,Fri Mar 26 08:12:52 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,newagesong,2621,845,284,0,,,en
1375360014878183424,twitter.com/smruti_ranjan_b/status/1375360014878183424,Fri Mar 26 08:12:35 +0000 2021,"RT @aartic02: ""Just because #Delhi is the capital city, should it be denied a representative government?"" 
: Sanjay Hegde, Senior Advocate,…",0,smruti_ranjan_b,998,1572,114,0,,,en
1375359892563841026,twitter.com/SSZ4321/status/1375359892563841026,Fri Mar 26 08:12:05 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,SSZ4321,12,226,4882,0,,,en
1375359594487107587,twitter.com/imuzahidkhan/status/1375359594487107587,Fri Mar 26 08:10:54 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,imuzahidkhan,151,137,4882,0,,,en
1375359403977674752,twitter.com/SagarKu34284016/status/1375359403977674752,Fri Mar 26 08:10:09 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,SagarKu34284016,70,289,6861,0,,,en
1375359395152850949,twitter.com/BajajKanika15/status/1375359395152850949,Fri Mar 26 08:10:07 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,BajajKanika15,15,256,4882,0,,,en
1375359393642864649,twitter.com/Ritika_Dhull/status/1375359393642864649,Fri Mar 26 08:10:07 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Ritika_Dhull,50,170,6861,0,,,en
1375359227527499784,twitter.com/googlemyname4/status/1375359227527499784,Fri Mar 26 08:09:27 +0000 2021,Listen you cretin liberals in india. We have voted for a powerful govt. Ham itne bill layenge ki tumhe chupne ke liye bil nahi milega. #GNCTDBill,1,googlemyname4,63,584,0,1,,,en
1375359209865310210,twitter.com/Ritika_Dhull/status/1375359209865310210,Fri Mar 26 08:09:23 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Ritika_Dhull,50,170,4882,0,,,en
1375358918906499073,twitter.com/firstclassdesi/status/1375358918906499073,Fri Mar 26 08:08:13 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,firstclassdesi,109,250,4882,0,,,en
1375358913483169796,twitter.com/DebdulalGhosh6/status/1375358913483169796,Fri Mar 26 08:08:12 +0000 2021,"RT @Fameinhiest1: The first thing Congress should do after coming into power is change the name of Narendra Modi stadium!
#NarendraModi #In…",1,DebdulalGhosh6,56,245,1,0,,,en
1375358547064549376,twitter.com/FilmMakerAmy/status/1375358547064549376,Fri Mar 26 08:06:45 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,FilmMakerAmy,101,40,4882,0,,,en
1375358195024027651,twitter.com/OnkarSi28792498/status/1375358195024027651,Fri Mar 26 08:05:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,OnkarSi28792498,1,27,4882,0,,,en
1375358096382435328,twitter.com/OnkarSi28792498/status/1375358096382435328,Fri Mar 26 08:04:57 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,OnkarSi28792498,1,27,6861,0,,,en
1375357972151365636,twitter.com/CentreForYouth1/status/1375357972151365636,Fri Mar 26 08:04:28 +0000 2021,@IGLSocial @gailindia are you providing PNG domestic service to #DelhiVillages &amp; villages in neighbouring areas ? @LtGovDelhi #GNCTDBill #DelhiModel @TOIDelhi @htdelhi @THNewDelhi @ieDelhi @ThePrintIndia @thewire_in @NBTDilli @NewIndianXpress @JagranNews @DainikBhaskar #Delhi https://t.co/CwvQEJBk8f,0,CentreForYouth1,60,38,0,0,,,en
1375357939662217217,twitter.com/The_Nightmare28/status/1375357939662217217,Fri Mar 26 08:04:20 +0000 2021,RT @FunMauji: .@ArvindKejriwal with the india's most powerful chief ministers. 🤣  #GNCTDBill https://t.co/qvLKH3UjGW,0,The_Nightmare28,209,787,49,0,,,en
1375357852018110464,twitter.com/being_adi_/status/1375357852018110464,Fri Mar 26 08:03:59 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,being_adi_,20,45,6861,0,,,en
1375357664918601729,twitter.com/being_adi_/status/1375357664918601729,Fri Mar 26 08:03:14 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,being_adi_,20,45,4882,0,,,en
1375357599093190658,twitter.com/aamirzainkhan/status/1375357599093190658,Fri Mar 26 08:02:59 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,aamirzainkhan,37,128,6861,0,,,en
1375357498874494979,twitter.com/aamirzainkhan/status/1375357498874494979,Fri Mar 26 08:02:35 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,aamirzainkhan,37,128,4882,0,,,en
1375357209484255236,twitter.com/Indiaistruelove/status/1375357209484255236,Fri Mar 26 08:01:26 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Indiaistruelove,8,27,6861,0,,,en
1375357073777561604,twitter.com/shrinwantu_1986/status/1375357073777561604,Fri Mar 26 08:00:53 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,shrinwantu_1986,47,1447,62,0,,,en
1375356821485936646,twitter.com/nanjegowdatc/status/1375356821485936646,Fri Mar 26 07:59:53 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,nanjegowdatc,1,2,1414,0,,,en
1375356688111296514,twitter.com/Sarbjotbadwal/status/1375356688111296514,Fri Mar 26 07:59:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Sarbjotbadwal,7,51,4882,0,,,en
1375356680397975552,twitter.com/tannypub/status/1375356680397975552,Fri Mar 26 07:59:20 +0000 2021,"RT @ethicalsid: 𝙏𝙝𝙞𝙨 𝙬𝙞𝙡𝙡 𝙜𝙤 𝙙𝙤𝙬𝙣 𝙞𝙣 𝙃𝙞𝙨𝙩𝙤𝙧𝙮!!

""We 10 MP flew from Bengal for this discussion, although there's an election day after tomo…",0,tannypub,344,1418,1073,0,,,en
1375356516912353280,twitter.com/Fameinhiest1/status/1375356516912353280,Fri Mar 26 07:58:41 +0000 2021,"The first thing Congress should do after coming into power is change the name of Narendra Modi stadium!
#NarendraModi #IndiavsEngland #NoVoteToBJP #Secular 
#BlackDayForDemocracy #EbarBJP 
#NotoBJP 
#BJPFailsIndia 
#GNCTDBill",1,Fameinhiest1,1,37,1,2,,,en
1375355983946424320,twitter.com/Niteesh__Patel/status/1375355983946424320,Fri Mar 26 07:56:34 +0000 2021,RT @AshwinLko: The amendments which the central government has brought in curtails the due rights of the elected government of Delhi and he…,0,Niteesh__Patel,22,12,5,0,,,en
1375355807022211075,twitter.com/missnaazzz/status/1375355807022211075,Fri Mar 26 07:55:51 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,missnaazzz,47,66,4882,0,,,en
1375354783846998019,twitter.com/AlokYad12683462/status/1375354783846998019,Fri Mar 26 07:51:47 +0000 2021,RT @Rofl__Rockstarr: Behind the Scene after #GNCTDBill  passed from RajyaSabha 😂😂😂 https://t.co/Rx80ROikXO,0,AlokYad12683462,209,249,28,0,,,en
1375354565646639105,twitter.com/Tanu55447246/status/1375354565646639105,Fri Mar 26 07:50:55 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Tanu55447246,4,36,6861,0,,,en
1375354502031704064,twitter.com/Tanu55447246/status/1375354502031704064,Fri Mar 26 07:50:40 +0000 2021,"RT @SatyPalMalikGov: LG is the new CM! 

Can President be the new PM in future? 

#GNCTDBill #RajyaSabha
#GNCTDBill",0,Tanu55447246,4,36,161,0,,,en
1375354423942111232,twitter.com/Danny23246999/status/1375354423942111232,Fri Mar 26 07:50:22 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Danny23246999,1,12,4882,0,,,en
1375354355218575363,twitter.com/Lapisherazihot1/status/1375354355218575363,Fri Mar 26 07:50:05 +0000 2021,"RT @syedalisherazi5: Billionaire Gautam #Adani, chairman of the Adani Group, has in less than two years gained control of seven airports, a…",1,Lapisherazihot1,5,30,1,0,,,en
1375353574079619072,twitter.com/Aam_Khaas/status/1375353574079619072,Fri Mar 26 07:46:59 +0000 2021,"RT @PostTruthIndia: BJP FEARED AAP's ENQUIRY INTO DELHI RIOTS👇🏼

Delhi Assembly's Peace &amp; Harmony Committee under AAP MLA @raghav_chadha wa…",0,Aam_Khaas,83,207,162,0,,,en
